,UNDCON5MUNSA,NHFSEPC,HOUST2FNSA,UNRATENSA,POPTHM
1945-12-01,0.0,0.0,0.0,0.0,0.0
1946-01-01,0.0,0.0,0.0,0.0,0.0
1946-02-01,0.0,0.0,0.0,0.0,0.0
1946-03-01,0.0,0.0,0.0,0.0,0.0
1946-04-01,0.0,0.0,0.0,0.0,0.0
1946-05-01,0.0,0.0,0.0,0.0,0.0
1946-06-01,0.0,0.0,0.0,0.0,0.0
1946-07-01,0.0,0.0,0.0,0.0,0.0
1946-08-01,0.0,0.0,0.0,0.0,0.0
1946-09-01,0.0,0.0,0.0,0.0,0.0
1946-10-01,0.0,0.0,0.0,0.0,0.0
1946-11-01,0.0,0.0,0.0,0.0,0.0
1946-12-01,0.0,0.0,0.0,0.0,0.0
1947-01-01,0.0,0.0,0.0,0.0,0.0
1947-02-01,0.0,0.0,0.0,0.0,0.0
1947-03-01,0.0,0.0,0.0,0.0,0.0
1947-04-01,0.0,0.0,0.0,0.0,0.0
1947-05-01,0.0,0.0,0.0,0.0,0.0
1947-06-01,0.0,0.0,0.0,0.0,0.0
1947-07-01,0.0,0.0,0.0,0.0,0.0
1947-08-01,0.0,0.0,0.0,0.0,0.0
1947-09-01,0.0,0.0,0.0,0.0,0.0
1947-10-01,0.0,0.0,0.0,0.0,0.0
1947-11-01,0.0,0.0,0.0,0.0,0.0
1947-12-01,0.0,0.0,0.0,0.0,0.0
1948-01-01,0.0,0.0,0.0,0.0,0.0
1948-02-01,0.0,0.0,0.0,1.081081081081081,0.0
1948-03-01,0.0,0.0,0.0,1.2702702702702702,0.0
1948-04-01,0.0,0.0,0.0,1.2162162162162162,0.0
1948-05-01,0.0,0.0,0.0,1.081081081081081,0.0
1948-06-01,0.0,0.0,0.0,0.9189189189189189,0.0
1948-07-01,0.0,0.0,0.0,1.054054054054054,0.0
1948-08-01,0.0,0.0,0.0,1.054054054054054,0.0
1948-09-01,0.0,0.0,0.0,0.9729729729729729,0.0
1948-10-01,0.0,0.0,0.0,0.9189189189189189,0.0
1948-11-01,0.0,0.0,0.0,0.7837837837837838,0.0
1948-12-01,0.0,0.0,0.0,0.8918918918918918,0.0
1949-01-01,0.0,0.0,0.0,0.9729729729729729,0.0
1949-02-01,0.0,0.0,0.0,1.3513513513513513,0.0
1949-03-01,0.0,0.0,0.0,1.5675675675675675,0.0
1949-04-01,0.0,0.0,0.0,1.5135135135135134,0.0
1949-05-01,0.0,0.0,0.0,1.4594594594594594,0.0
1949-06-01,0.0,0.0,0.0,1.5405405405405406,0.0
1949-07-01,0.0,0.0,0.0,1.7297297297297298,0.0
1949-08-01,0.0,0.0,0.0,1.8918918918918919,0.0
1949-09-01,0.0,0.0,0.0,1.7027027027027026,0.0
1949-10-01,0.0,0.0,0.0,1.5945945945945945,0.0
1949-11-01,0.0,0.0,0.0,1.6486486486486485,0.0
1949-12-01,0.0,0.0,0.0,1.5405405405405406,0.0
1950-01-01,0.0,0.0,0.0,1.6216216216216215,0.0
1950-02-01,0.0,0.0,0.0,2.054054054054054,0.0
1950-03-01,0.0,0.0,0.0,2.135135135135135,0.0
1950-04-01,0.0,0.0,0.0,1.9189189189189186,0.0
1950-05-01,0.0,0.0,0.0,1.6216216216216215,0.0
1950-06-01,0.0,0.0,0.0,1.4324324324324322,0.0
1950-07-01,0.0,0.0,0.0,1.5135135135135134,0.0
1950-08-01,0.0,0.0,0.0,1.4324324324324322,0.0
1950-09-01,0.0,0.0,0.0,1.108108108108108,0.0
1950-10-01,0.0,0.0,0.0,1.081081081081081,0.0
1950-11-01,0.0,0.0,0.0,0.8918918918918918,0.0
1950-12-01,0.0,0.0,0.0,1.027027027027027,0.0
1951-01-01,0.0,0.0,0.0,1.054054054054054,0.0
1951-02-01,0.0,0.0,0.0,1.1891891891891893,0.0
1951-03-01,0.0,0.0,0.0,1.135135135135135,0.0
1951-04-01,0.0,0.0,0.0,1.027027027027027,0.0
1951-05-01,0.0,0.0,0.0,0.8648648648648649,0.0
1951-06-01,0.0,0.0,0.0,0.7837837837837838,0.0
1951-07-01,0.0,0.0,0.0,0.9189189189189189,0.0
1951-08-01,0.0,0.0,0.0,0.8918918918918918,0.0
1951-09-01,0.0,0.0,0.0,0.7837837837837838,0.0
1951-10-01,0.0,0.0,0.0,0.8108108108108107,0.0
1951-11-01,0.0,0.0,0.0,0.7567567567567567,0.0
1951-12-01,0.0,0.0,0.0,0.8648648648648649,0.0
1952-01-01,0.0,0.0,0.0,0.7837837837837838,0.0
1952-02-01,0.0,0.0,0.0,1.0,0.0
1952-03-01,0.0,0.0,0.0,1.027027027027027,0.0
1952-04-01,0.0,0.0,0.0,0.8918918918918918,0.0
1952-05-01,0.0,0.0,0.0,0.8108108108108107,0.0
1952-06-01,0.0,0.0,0.0,0.7837837837837838,0.0
1952-07-01,0.0,0.0,0.0,0.8648648648648649,0.0
1952-08-01,0.0,0.0,0.0,0.8918918918918918,0.0
1952-09-01,0.0,0.0,0.0,0.8378378378378378,0.0
1952-10-01,0.0,0.0,0.0,0.7297297297297297,0.0
1952-11-01,0.0,0.0,0.0,0.6486486486486486,0.0
1952-12-01,0.0,0.0,0.0,0.6756756756756757,0.0
1953-01-01,0.0,0.0,0.0,0.6756756756756757,0.0
1953-02-01,0.0,0.0,0.0,0.9189189189189189,0.0
1953-03-01,0.0,0.0,0.0,0.8648648648648649,0.0
1953-04-01,0.0,0.0,0.0,0.7837837837837838,0.0
1953-05-01,0.0,0.0,0.0,0.7567567567567567,0.0
1953-06-01,0.0,0.0,0.0,0.6756756756756757,0.0
1953-07-01,0.0,0.0,0.0,0.7297297297297297,0.0
1953-08-01,0.0,0.0,0.0,0.7297297297297297,0.0
1953-09-01,0.0,0.0,0.0,0.6486486486486486,0.0
1953-10-01,0.0,0.0,0.0,0.7027027027027027,0.0
1953-11-01,0.0,0.0,0.0,0.6756756756756757,0.0
1953-12-01,0.0,0.0,0.0,0.8648648648648649,0.0
1954-01-01,0.0,0.0,0.0,1.135135135135135,0.0
1954-02-01,0.0,0.0,0.0,1.5405405405405406,0.0
1954-03-01,0.0,0.0,0.0,1.7027027027027026,0.0
1954-04-01,0.0,0.0,0.0,1.7297297297297298,0.0
1954-05-01,0.0,0.0,0.0,1.6486486486486485,0.0
1954-06-01,0.0,0.0,0.0,1.5405405405405406,0.0
1954-07-01,0.0,0.0,0.0,1.5405405405405406,0.0
1954-08-01,0.0,0.0,0.0,1.5405405405405406,0.0
1954-09-01,0.0,0.0,0.0,1.4594594594594594,0.0
1954-10-01,0.0,0.0,0.0,1.4324324324324322,0.0
1954-11-01,0.0,0.0,0.0,1.243243243243243,0.0
1954-12-01,0.0,0.0,0.0,1.3243243243243243,0.0
1955-01-01,0.0,0.0,0.0,1.2972972972972971,0.0
1955-02-01,0.0,0.0,0.0,1.5675675675675675,0.0
1955-03-01,0.0,0.0,0.0,1.5405405405405406,0.0
1955-04-01,0.0,0.0,0.0,1.4054054054054055,0.0
1955-05-01,0.0,0.0,0.0,1.3243243243243243,0.0
1955-06-01,0.0,0.0,0.0,1.135135135135135,0.0
1955-07-01,0.0,0.0,0.0,1.1891891891891893,0.0
1955-08-01,0.0,0.0,0.0,1.081081081081081,0.0
1955-09-01,0.0,0.0,0.0,1.027027027027027,0.0
1955-10-01,0.0,0.0,0.0,0.9459459459459459,0.0
1955-11-01,0.0,0.0,0.0,0.9189189189189189,0.0
1955-12-01,0.0,0.0,0.0,1.027027027027027,0.0
1956-01-01,0.0,0.0,0.0,1.054054054054054,0.0
1956-02-01,0.0,0.0,0.0,1.2702702702702702,0.0
1956-03-01,0.0,0.0,0.0,1.2972972972972971,0.0
1956-04-01,0.0,0.0,0.0,1.2702702702702702,0.0
1956-05-01,0.0,0.0,0.0,1.108108108108108,0.0
1956-06-01,0.0,0.0,0.0,1.135135135135135,0.0
1956-07-01,0.0,0.0,0.0,1.2702702702702702,0.0
1956-08-01,0.0,0.0,0.0,1.1891891891891893,0.0
1956-09-01,0.0,0.0,0.0,1.0,0.0
1956-10-01,0.0,0.0,0.0,0.9189189189189189,0.0
1956-11-01,0.0,0.0,0.0,0.8378378378378378,0.0
1956-12-01,0.0,0.0,0.0,1.054054054054054,0.0
1957-01-01,0.0,0.0,0.0,1.081081081081081,0.0
1957-02-01,0.0,0.0,0.0,1.3243243243243243,0.0
1957-03-01,0.0,0.0,0.0,1.2702702702702702,0.0
1957-04-01,0.0,0.0,0.0,1.162162162162162,0.0
1957-05-01,0.0,0.0,0.0,1.081081081081081,0.0
1957-06-01,0.0,0.0,0.0,1.054054054054054,0.0
1957-07-01,0.0,0.0,0.0,1.243243243243243,0.0
1957-08-01,0.0,0.0,0.0,1.108108108108108,0.0
1957-09-01,0.0,0.0,0.0,1.0,0.0
1957-10-01,0.0,0.0,0.0,1.0,0.0
1957-11-01,0.0,0.0,0.0,0.9729729729729729,0.0
1957-12-01,0.0,0.0,0.0,1.243243243243243,0.0
1958-01-01,0.0,0.0,0.0,1.3513513513513513,0.0
1958-02-01,0.0,0.0,0.0,1.8378378378378377,0.0
1958-03-01,0.0,0.0,0.0,2.081081081081081,0.0
1958-04-01,0.0,0.0,0.0,2.081081081081081,0.0
1958-05-01,0.0,0.0,0.0,2.0270270270270268,0.0
1958-06-01,0.0,0.0,0.0,1.9189189189189186,0.0
1958-07-01,0.0,0.0,0.0,2.054054054054054,0.0
1958-08-01,0.0,0.0,0.0,2.0,0.0
1958-09-01,0.0,0.0,0.0,1.8108108108108107,0.0
1958-10-01,0.0,0.0,0.0,1.6216216216216215,0.0
1958-11-01,0.0,0.0,0.0,1.4864864864864864,0.0
1958-12-01,0.0,0.0,0.0,1.5135135135135134,0.0
1959-01-01,0.0,0.0,0.0,1.6216216216216215,0.0
1959-02-01,0.0,0.0,0.0,1.8918918918918919,0.6260299238728698
1959-03-01,0.0,0.0,0.0,1.8918918918918919,0.6268346353517587
1959-04-01,0.0,0.0,0.0,1.7297297297297298,0.6276535895116897
1959-05-01,0.0,0.0,0.0,1.4054054054054055,0.6284689830013602
1959-06-01,0.0,0.0,0.0,1.3243243243243243,0.6292523304586856
1959-07-01,0.0,0.0,0.0,1.4594594594594594,0.6300748452888771
1959-08-01,0.0,0.0,0.0,1.4054054054054055,0.630979255535062
1959-09-01,0.0,0.0,0.0,1.2972972972972971,0.6319441971756764
1959-10-01,0.0,0.0,0.0,1.2702702702702702,0.6329269421675936
1959-11-01,0.0,0.0,0.0,1.2702702702702702,0.633891883808208
1959-12-01,0.0,0.0,0.0,1.4324324324324322,0.6347713693625688
1960-01-01,0.0,0.0,0.0,1.3783783783783783,0.6355938841927604
1960-02-01,0.0,0.0,0.0,1.6486486486486485,0.6370929263724604
1960-03-01,0.0,0.0,0.0,1.5405405405405406,0.6385207551469488
1960-04-01,0.0,0.0,0.0,1.6486486486486485,0.639877370516226
1960-05-01,0.0,0.0,0.0,1.4054054054054055,0.6411592118100311
1960-06-01,0.0,0.0,0.0,1.2972972972972971,0.6423734003688855
1960-07-01,0.0,0.0,0.0,1.5675675675675675,0.6435128148522677
1960-08-01,0.0,0.0,0.0,1.4864864864864864,0.6445810159304387
1960-09-01,0.0,0.0,0.0,1.4054054054054055,0.6455780036033983
1960-10-01,0.0,0.0,0.0,1.2702702702702702,0.6465002172008859
1960-11-01,0.0,0.0,0.0,1.3513513513513513,0.6473547780634227
1960-12-01,0.0,0.0,0.0,1.5135135135135134,0.6481345648504875
1961-01-01,0.0,0.0,0.0,1.7297297297297298,0.6488431382323409
1961-02-01,0.0,0.0,0.0,2.081081081081081,0.6494804982089829
1961-03-01,0.0,0.0,0.0,2.189189189189189,0.6502887703581323
1961-04-01,0.0,0.0,0.0,2.081081081081081,0.6511290885396267
1961-05-01,0.0,0.0,0.0,1.8918918918918919,0.6519765280616423
1961-06-01,0.0,0.0,0.0,1.7837837837837835,0.6527954822215734
1961-07-01,0.0,0.0,0.0,1.9729729729729728,0.6536393610733284
1961-08-01,0.0,0.0,0.0,1.864864864864865,0.6545402106492526
1961-09-01,0.0,0.0,0.0,1.6756756756756757,0.6555229556411699
1961-10-01,0.0,0.0,0.0,1.5675675675675675,0.6565306253249111
1961-11-01,0.0,0.0,0.0,1.4864864864864864,0.657492006295265
1961-12-01,0.0,0.0,0.0,1.5135135135135134,0.6583679311793652
1962-01-01,0.0,0.0,0.0,1.5675675675675675,0.6591833246690357
1962-02-01,0.0,0.0,0.0,1.8108108108108107,0.6599595507858399
1962-03-01,0.0,0.0,0.0,1.7567567567567566,0.6606859275189961
1962-04-01,0.0,0.0,0.0,1.6756756756756757,0.6614372289439764
1962-05-01,0.0,0.0,0.0,1.4864864864864864,0.6622170157310412
1962-06-01,0.0,0.0,0.0,1.3783783783783783,0.6630003631883665
1962-07-01,0.0,0.0,0.0,1.5945945945945945,0.6638015139969948
1962-08-01,0.0,0.0,0.0,1.4324324324324322,0.6646489535190104
1962-09-01,0.0,0.0,0.0,1.4324324324324322,0.6655747277867585
1962-10-01,0.0,0.0,0.0,1.3243243243243243,0.6665254267463308
1962-11-01,0.0,0.0,0.0,1.2162162162162162,0.6674440796735578
1962-12-01,0.0,0.0,0.0,1.4324324324324322,0.6682843978550522
1963-01-01,0.0,0.0,0.0,1.4324324324324322,0.6690677453123776
1963-02-01,0.0,0.0,0.0,1.7837837837837835,0.6698083647265761
1963-03-01,0.0,0.0,0.0,1.864864864864865,0.6704742100653027
1963-04-01,0.0,0.0,0.0,1.7027027027027026,0.6711293733932475
1963-05-01,0.0,0.0,0.0,1.5135135135135134,0.6718450681156221
1963-06-01,0.0,0.0,0.0,1.4864864864864864,0.6726248549026869
1963-07-01,0.0,0.0,0.0,1.6756756756756757,0.6734295663815757
1963-08-01,0.0,0.0,0.0,1.5135135135135134,0.6742805665738518
1963-09-01,0.0,0.0,4.0,1.4054054054054055,0.6752063408416
1963-10-01,0.0,0.0,4.619047619047619,1.2972972972972971,0.6761534791309116
1963-11-01,0.0,0.0,5.9523809523809526,1.2702702702702702,0.6770507680365752
1963-12-01,0.0,0.0,5.095238095238095,1.4324324324324322,0.6778412368344217
1964-01-01,0.0,0.0,4.142857142857142,1.4324324324324322,0.6785569315567963
1964-02-01,0.0,0.0,4.3809523809523805,1.7297297297297298,0.6792441409170862
1964-03-01,0.0,0.0,5.0476190476190474,1.6756756756756757,0.6799206682665945
1964-04-01,0.0,0.0,4.619047619047619,1.5945945945945945,0.6806078776268845
1964-05-01,0.0,0.0,4.809523809523809,1.4324324324324322,0.6813200116789985
1964-06-01,0.0,0.0,3.9523809523809526,1.2972972972972971,0.6820713131039787
1964-07-01,0.0,0.0,5.380952380952381,1.5945945945945945,0.6828582212315646
1964-08-01,0.0,0.0,4.666666666666667,1.3243243243243243,0.6836842967320168
1964-09-01,0.0,0.0,4.0476190476190474,1.2972972972972971,0.6845531002755959
1964-10-01,0.0,0.0,3.1428571428571423,1.2162162162162162,0.6854432678407384
1964-11-01,0.0,0.0,5.095238095238095,1.1891891891891893,0.6862800253519723
1964-12-01,0.0,0.0,3.571428571428571,1.2162162162162162,0.6870064020851285
1965-01-01,0.0,0.0,2.9523809523809526,1.2702702702702702,0.6876758080941157
1965-02-01,0.0,0.0,2.4761904761904763,1.4864864864864864,0.6883060467302365
1965-03-01,0.0,0.0,2.5238095238095237,1.5405405405405406,0.6888721933016672
1965-04-01,0.0,0.0,3.2857142857142856,1.3783783783783783,0.6894347792028371
1965-05-01,0.0,0.0,4.238095238095238,1.2702702702702702,0.6900543358281763
1965-06-01,0.0,0.0,5.0,1.162162162162162,0.690727302507424
1965-07-01,0.0,0.0,3.9523809523809526,1.4324324324324322,0.6914643612513619
1965-08-01,0.0,0.0,3.3809523809523805,1.2162162162162162,0.6922512693789479
1965-09-01,0.0,0.0,3.6666666666666665,1.135135135135135,0.6930666628686184
1965-10-01,0.0,0.0,3.1904761904761902,1.027027027027027,0.6938998597095918
1965-11-01,0.0,0.0,2.761904761904762,0.9729729729729729,0.6946725251561354
1965-12-01,0.0,0.0,3.714285714285714,1.054054054054054,0.6953419311651226
1966-01-01,0.0,0.0,3.095238095238095,1.0,0.6959543664499406
1966-02-01,0.0,0.0,2.0,1.1891891891891893,0.6965169523511106
1966-03-01,0.0,0.0,1.8095238095238093,1.135135135135135,0.6970368102091538
1966-04-01,0.0,0.0,3.095238095238095,1.081081081081081,0.6975887140995422
1966-05-01,0.0,0.0,3.571428571428571,0.9729729729729729,0.6982082707248812
1966-06-01,0.0,0.0,2.9523809523809526,1.0,0.6988705553933472
1966-07-01,0.0,0.0,2.857142857142857,1.243243243243243,0.6995506434131161
1966-08-01,0.0,0.0,2.4285714285714284,1.054054054054054,0.7002449741139272
1966-09-01,0.0,0.0,2.2857142857142856,0.9729729729729729,0.7009998362091681
1966-10-01,0.0,0.0,1.8095238095238093,0.8918918918918918,0.7017938656772751
1966-11-01,0.0,0.0,2.5714285714285716,0.8648648648648649,0.702530924421213
1966-12-01,0.0,0.0,1.8095238095238093,0.9189189189189189,0.7031789664086368
1967-01-01,0.0,0.0,1.952380952380952,0.9459459459459459,0.7037807196826731
1967-02-01,0.0,0.0,1.2857142857142858,1.135135135135135,0.7043504269243642
1967-03-01,0.0,0.0,1.6666666666666665,1.135135135135135,0.7048880881337103
1967-04-01,0.0,0.0,1.6190476190476188,1.054054054054054,0.7054471133646197
1967-05-01,0.0,0.0,2.5238095238095237,0.9459459459459459,0.7060346239576137
1967-06-01,0.0,0.0,3.6666666666666665,0.8648648648648649,0.7066221345506078
1967-07-01,0.0,0.0,2.9523809523809526,1.243243243243243,0.7072452518462076
1967-08-01,0.0,0.0,3.5238095238095237,1.108108108108108,0.707903975844413
1967-09-01,0.0,0.0,3.761904761904762,1.0,0.7086161098965269
1967-10-01,0.0,0.0,2.857142857142857,1.0,0.7093282439486409
1967-11-01,0.0,0.0,4.238095238095238,1.027027027027027,0.7100154533089309
1967-12-01,0.0,0.0,3.1904761904761902,1.0,0.7106314492640095
1968-01-01,0.0,0.0,2.8095238095238098,0.9459459459459459,0.7111833531543977
1968-02-01,0.0,0.0,2.3333333333333335,1.081081081081081,0.7116498009585325
1968-03-01,0.0,0.0,2.4761904761904763,1.135135135135135,0.7120913240708431
1968-04-01,0.0,0.0,3.6190476190476186,1.027027027027027,0.7126040605883651
1968-05-01,0.0,0.0,3.333333333333333,0.8648648648648649,0.7131488431382323
1968-06-01,0.0,0.0,3.8571428571428568,0.7837837837837838,0.7137327930609658
1968-07-01,0.0,0.0,4.238095238095238,1.2162162162162162,0.7143452283457838
1968-08-01,0.0,0.0,3.2857142857142856,1.081081081081081,0.714989709662947
1968-09-01,0.0,0.0,3.1904761904761902,0.9459459459459459,0.7156840403637581
1968-10-01,0.0,0.0,3.0476190476190474,0.8918918918918918,0.7163819317348298
1968-11-01,0.0,0.0,3.5238095238095237,0.8648648648648649,0.7170406557330352
1968-12-01,0.0,0.0,3.2380952380952377,0.8918918918918918,0.7176317269962897
1969-01-01,0.0,0.0,2.4761904761904763,0.8378378378378378,0.7181551455245936
1969-02-01,0.0,0.0,2.5238095238095237,1.0,0.7186180326584676
1969-03-01,0.0,0.0,3.2380952380952377,1.0,0.7190844804626023
1969-04-01,0.0,0.0,3.761904761904762,0.9459459459459459,0.719582974299082
1969-05-01,0.0,0.0,4.142857142857142,0.8648648648648649,0.7201313175192098
1969-06-01,0.0,0.0,3.714285714285714,0.7837837837837838,0.7207473134742884
1969-07-01,0.0,0.0,3.5238095238095237,1.108108108108108,0.721363309429367
1969-08-01,0.0,0.0,2.619047619047619,1.027027027027027,0.7220220334275724
1969-09-01,0.0,0.0,2.7142857142857144,0.9459459459459459,0.7227590921715104
1969-10-01,0.0,0.0,3.476190476190476,1.0,0.7235139542667511
1969-11-01,0.0,0.0,4.285714285714286,0.9459459459459459,0.724243891670168
1969-12-01,0.0,0.0,3.1428571428571423,0.8918918918918918,0.7249097370088946
1970-01-01,1.710665258711721,0.0,3.4285714285714284,0.8648648648648649,0.7255292936342337
1970-02-01,1.675114396339317,0.0,1.8095238095238093,1.135135135135135,0.7261239255677489
1970-03-01,1.6388595564941921,0.0,2.142857142857143,1.2702702702702702,0.7266687081176161
1970-04-01,1.665610700457585,0.0,2.9047619047619047,1.243243243243243,0.7272526580403496
1970-05-01,1.695881731784583,0.0,2.5238095238095237,1.162162162162162,0.7281713109675766
1970-06-01,1.6997536078845474,0.0,3.8571428571428568,1.108108108108108,0.7289368550735991
1970-07-01,1.6772263287574796,0.0,3.761904761904762,1.5135135135135134,0.7297273238714456
1970-08-01,1.7184090109116505,0.0,3.714285714285714,1.4324324324324322,0.7305569600421583
1970-09-01,1.667722632875748,0.0,3.761904761904762,1.3513513513513513,0.7314257635857374
1970-10-01,1.6891939457937344,0.0,4.285714285714286,1.4054054054054055,0.7323016884698376
1970-11-01,1.6814501935938049,0.0,3.9523809523809526,1.3783783783783783,0.7331633706728955
1970-12-01,1.7096092925026398,0.0,4.3809523809523805,1.4864864864864864,0.7339645214815237
1971-01-01,1.727560718057022,0.0,3.2857142857142856,1.5135135135135134,0.7347514296091097
1971-02-01,1.7472720872932064,0.0,3.1428571428571423,1.7837837837837835,0.7355169737151321
1971-03-01,1.755719816965857,0.0,3.3809523809523805,1.7837837837837835,0.7362113044159433
1971-04-01,1.8616684266103483,0.0,4.9523809523809526,1.7027027027027026,0.7369163171275361
1971-05-01,1.9619852164730727,0.0,4.904761904761905,1.5405405405405406,0.7376391331904317
1971-06-01,2.0520943329813446,0.0,5.190476190476191,1.4324324324324322,0.7383441459020246
1971-07-01,2.098908834917282,0.0,5.809523809523809,1.7567567567567566,0.7390598406243991
1971-08-01,2.2108412530799013,0.0,5.333333333333333,1.6756756756756757,0.7398040207088582
1971-09-01,2.2569517775431187,0.0,5.857142857142858,1.5945945945945945,0.7406122928580076
1971-10-01,2.2611756423794436,0.0,6.095238095238095,1.5675675675675675,0.7414383683584598
1971-11-01,2.2745512143611406,0.0,4.666666666666667,1.4594594594594594,0.7422217158157851
1971-12-01,2.372052094332981,0.0,4.0476190476190474,1.5405405405405406,0.742926728527378
1972-01-01,2.409714889123548,0.0,3.904761904761904,1.4864864864864864,0.7435712098445412
1972-02-01,2.423442449841605,0.0,5.238095238095238,1.7567567567567566,0.7441409170862323
1972-03-01,2.434706089405139,0.0,6.285714285714285,1.7297297297297298,0.7446678962847967
1972-04-01,2.5160154875043994,0.0,6.0,1.6486486486486485,0.745244724867009
1972-05-01,2.5990848292854625,0.0,5.9523809523809526,1.4864864864864864,0.7458393568005242
1972-06-01,2.6898979232664555,0.0,5.476190476190476,1.3783783783783783,0.7464411100745605
1972-07-01,2.7296726504751847,0.0,6.238095238095237,1.6756756756756757,0.7470677880404207
1972-08-01,2.8102780711017243,0.0,4.476190476190476,1.5945945945945945,0.7476909053360205
1972-09-01,2.8746920098556847,0.0,5.904761904761905,1.4864864864864864,0.7483709933557893
1972-10-01,2.8613164378739877,0.0,5.428571428571429,1.4594594594594594,0.7490902487484244
1972-11-01,2.9222104892643435,0.0,6.761904761904761,1.3783783783783783,0.7497632154276721
1972-12-01,3.0126715945089755,0.0,5.190476190476191,1.3243243243243243,0.7503720900422296
1973-01-01,2.980640619500176,0.0,4.142857142857142,1.2972972972972971,0.750956039964963
1973-02-01,2.9725448785638857,1.2125,4.9523809523809526,1.4864864864864864,0.7514901405040485
1973-03-01,3.013727560718057,1.1,3.9523809523809526,1.5135135135135134,0.7519672703189648
1973-04-01,3.091869060190074,1.0375,5.238095238095238,1.4054054054054055,0.7525013708580504
1973-05-01,3.1263639563533965,1.0375,5.190476190476191,1.2972972972972971,0.7530781994402627
1973-06-01,3.20168954593453,1.0,7.238095238095237,1.1891891891891893,0.7536585886927355
1973-07-01,3.178458289334741,1.025,5.9523809523809526,1.4594594594594594,0.7542496599559901
1973-08-01,3.225272791270679,1.05,5.857142857142858,1.3513513513513513,0.7548656559110687
1973-09-01,3.237240408306934,1.0875,4.714285714285714,1.2702702702702702,0.755542183260577
1973-10-01,3.1964097148891235,1.1375,4.190476190476191,1.2702702702702702,0.7562222712803458
1973-11-01,3.117212249208025,1.175,3.3809523809523805,1.135135135135135,0.7568382672354244
1973-12-01,3.1094684970080952,1.2375,3.333333333333333,1.243243243243243,0.7573901711258128
1974-01-01,3.0045758535726854,1.3,2.2857142857142856,1.243243243243243,0.7579207109946376
1974-02-01,2.902499120028159,1.275,2.8095238095238098,1.5405405405405406,0.7584334475121597
1974-03-01,2.8722280887011613,1.25,2.619047619047619,1.5675675675675675,0.7589319413486395
1974-04-01,2.7863428370292147,1.1625,3.476190476190476,1.4324324324324322,0.7594411171959009
1974-05-01,2.7335445265751495,1.1375,3.6666666666666665,1.2972972972972971,0.759978778405247
1974-06-01,2.688137979584653,1.0875,4.285714285714286,1.243243243243243,0.7605591676577199
1974-07-01,2.607180570221753,1.1125,3.3809523809523805,1.5675675675675675,0.7611644816020168
1974-08-01,2.5146075325589576,1.1,3.1904761904761902,1.5405405405405406,0.7617982809083982
1974-09-01,2.4167546638507567,1.1,2.2857142857142856,1.4324324324324322,0.7624961722794699
1974-10-01,2.2551918338613164,1.0875,1.952380952380952,1.5405405405405406,0.7632261096828867
1974-11-01,2.1256599788806754,1.15,1.952380952380952,1.4864864864864864,0.7638990763621344
1974-12-01,1.9637451601548748,1.175,1.7142857142857142,1.6756756756756757,0.764490147625389
1987-01-01,1.7997184090109115,1.2625,1.1428571428571428,1.8108108108108107,0.7650349301752561
1987-02-01,1.5047518479408657,1.275,2.5714285714285716,1.9729729729729728,0.8611730272106422
1987-03-01,1.455121436114044,1.2125,2.0476190476190474,1.9459459459459458,0.8617000064092065
1987-04-01,1.4156986976416752,1.1625,3.2857142857142856,1.864864864864865,0.8622732743211582
1987-05-01,1.3850756775783173,1.1625,3.0,1.6756756756756757,0.8628857096059762
1987-06-01,1.3783878915874692,1.1625,2.9523809523809526,1.6486486486486485,0.8635195089123576
1987-07-01,1.3794438577965502,1.1625,3.571428571428571,1.7027027027027026,0.8641960362618659
1987-08-01,1.3558606124604011,1.15,2.9523809523809526,1.6486486486486485,0.8649152916545011
1987-09-01,1.3266455473424847,1.175,2.619047619047619,1.5675675675675675,0.8656630324092207
1987-10-01,1.337909186906019,1.2,1.952380952380952,1.5405405405405406,0.8664356978557644
1987-11-01,1.342837029215065,1.2,2.857142857142857,1.5405405405405406,0.8671763172699629
1987-12-01,1.3445969728968672,1.2,1.857142857142857,1.5135135135135134,0.867820798587126
1988-01-01,1.2562478000703976,1.25,1.5714285714285712,1.4594594594594594,0.8684296732016835
1988-02-01,1.2287926786342838,1.3125,1.7142857142857142,1.7027027027027026,0.8690029411136352
1988-03-01,1.212249208025343,1.275,1.7619047619047619,1.6756756756756757,0.8695334809824601
1988-04-01,1.1696585709257303,1.2375,2.4285714285714284,1.5945945945945945,0.8700925062133696
1988-05-01,1.1745864132347763,1.2375,2.5714285714285716,1.4324324324324322,0.8706835774766242
1988-06-01,1.1893699401619147,1.25,2.2857142857142856,1.4594594594594594,0.8713244981235267
1988-07-01,1.1798662442801828,1.225,2.857142857142857,1.4864864864864864,0.8720579961972041
1988-08-01,1.1721224920802533,1.2375,2.238095238095238,1.4864864864864864,0.8728306616437478
1988-09-01,1.1393875395987327,1.2375,2.761904761904762,1.4594594594594594,0.8736175697713338
1988-10-01,1.1422034494896163,1.2625,2.380952380952381,1.4054054054054055,0.8744258419204831
1988-11-01,1.127419922562478,1.3125,2.6666666666666665,1.3513513513513513,0.8751735826752027
1988-12-01,1.129883843717001,1.35,2.4285714285714284,1.4054054054054055,0.875818063992366
1989-01-01,1.0894051390355508,1.3875,1.857142857142857,1.3513513513513513,0.8764233779366628
1989-02-01,1.0827173530447025,1.3875,2.1904761904761902,1.6216216216216215,0.8769966458486146
